seed,node,source,destination,app_sequence,origin,ingress_peer,enqueue_event,identity_ordinal,same_app_nsdp_owners_before_enqueue,same_app_waiting_before_enqueue,forward_event,hop_admission_event,next_hop,hop_sequence,nsdp_release_event,completion_event,completion_reason,completion_resend_count,capacity_release_event,receiver_feedback_event,receiver_feedback_reason,ingress_hop_sequence,ingress_previous_feedback_event,ingress_previous_feedback_reason,ingress_same_hop_replay,enqueue_s,forward_s,hop_admission_s,completion_s,capacity_release_s,app_unique_delivered_by_stop,app_destination_delivery_events,app_first_delivery_event,app_first_delivery_s,status_at_stop
129,5,5,1,24536,local,,3965014,1,0,0,4031304,4031306,1,2615,4048279,4048280,ack,0,4048280,,,,,,,4746.9,4819.610111114,4819.610111114,4839.253111086,4839.253111086,True,1,4047550,4838.532811086,released
129,5,5,1,24538,local,,3965377,1,0,0,4031983,4031985,1,2616,4049554,4049555,ack,0,4049555,,,,,,,4747.34,4820.559111114,4820.559111114,4840.605111086,4840.605111086,True,1,4049480,4840.495811086,released
129,3,3,1,24541,local,,3965916,1,0,0,3965927,3965929,1,6689,3975809,3975810,ack,0,3975810,,,,,,,4748.02,4748.020000028,4748.020000028,4758.211108077,4758.211108077,True,1,3975373,4757.659808077,released
129,5,5,1,24542,local,,3965921,1,0,0,4032675,4032677,1,2617,4050734,4050735,ack,0,4050735,,,,,,,4748.02,4821.417111114,4821.417111114,4841.944111086,4841.944111086,True,1,4049936,4840.872811086,released
129,4,2,1,23687,relay,2,3966332,1,0,0,4157353,4157355,5,1863,4157978,4157979,ack,0,4157979,3966333,ack,1491,,,False,4748.546813632,4968.288292472,4968.288292472,4968.886292444,4968.886292444,True,1,4208472,5023.925811086,released
129,2,2,1,24545,local,,3966520,1,0,0,4106124,4106126,4,1546,4107775,4107776,dack,0,4125166,,,,,,,4748.68,4907.428293688,4907.428293688,4909.515293632,4929.51529366,False,0,,,released
129,3,3,1,24548,local,,3966851,1,0,0,3966864,3966866,1,6690,3975806,3975807,ack,0,3975807,,,,,,,4749.16,4749.160000028,4749.160000028,4758.211108077,4758.211108077,True,1,3975704,4758.010808077,released
129,3,3,1,24549,local,,3966895,1,0,0,3966903,3966905,1,6691,3976899,3976900,ack,0,3976900,,,,,,,4749.18,4749.180000028,4749.180000028,4759.625288077,4759.625288077,True,1,3976300,4758.777808077,released
129,3,3,1,24551,local,,3967250,1,0,0,3967258,3967260,1,6692,3976896,3976897,ack,0,3976897,,,,,,,4749.58,4749.580000028,4749.580000028,4759.625288077,4759.625288077,True,1,3976604,4759.167808077,released
129,8,7,1,23989,relay,7,3967286,1,0,0,4085975,4085977,2,1108,4086439,4086440,dack,0,4102784,3967288,dack,708,,,False,4749.625812442,4883.612295402,4883.612295402,4884.061295346,4904.061295374,True,1,4534172,5390.928811086,released
129,7,7,1,24553,local,,3967669,1,0,0,4073252,4073254,8,724,4073706,4073707,dack,0,4090053,,,,,,,4750.02,4867.752292498,4867.752292498,4868.266292442,4888.26629247,True,1,4647089,5519.433811086,released
129,3,3,1,24555,local,,3968333,1,0,0,3968341,3968343,1,6693,3976893,3976894,ack,0,3976894,,,,,,,4750.68,4750.680000028,4750.680000028,4759.625288077,4759.625288077,True,1,3976765,4759.427808077,released
129,5,4,1,23676,relay,4,3968373,1,0,0,4036320,4036322,1,2618,4053423,4053424,ack,0,4053424,3968375,ack,1801,,,False,4750.730812444,4826.409111114,4826.409111114,4844.830111086,4844.830111086,True,1,4053352,4844.720811086,released
129,4,4,1,24557,local,,3968638,1,0,0,4157985,4157987,5,1864,4158781,4158782,ack,0,4158782,,,,,,,4750.88,4968.886292472,4968.886292472,4969.809292444,4969.809292444,True,1,4208636,5024.211811086,released
129,4,8,1,22991,relay,2,3968861,1,0,0,4158788,4158790,5,1865,4159341,4159342,ack,0,4159342,3968863,ack,1490,,,False,4751.107813632,4969.809292472,4969.809292472,4970.316292444,4970.316292444,True,1,4210949,5026.668811086,released
129,4,2,1,23710,relay,2,3969160,1,0,0,4158795,4158797,5,1866,4160507,4160508,ack,0,4160508,3969161,dack,1492,,,False,4751.510813632,4969.809292472,4969.809292472,4971.668292444,4971.668292444,True,1,4211081,5026.928811086,released
129,2,8,1,23783,relay,8,3969417,1,0,0,4110010,4110012,4,1547,4110721,4110722,dack,0,4127768,3969419,dack,1072,,,False,4751.770815346,4911.601293688,4911.601293688,4912.284293632,4932.28429366,True,1,4371417,5207.654811086,released
129,2,2,1,24563,local,,3969641,1,0,0,4115375,4115377,4,1548,4118445,4118446,dack,0,4135197,,,,,,,4751.88,4917.906293688,4917.906293688,4920.981293632,4940.98129366,True,1,4388431,5226.660811086,released
129,3,3,1,24564,local,,3969802,1,0,0,3969810,3969812,1,6694,3977788,3977789,ack,0,3977789,,,,,,,4752.04,4752.040000028,4752.040000028,4760.912288077,4760.912288077,True,1,3977090,4759.895808077,released
129,3,3,1,24565,local,,3969826,1,0,0,3969834,3969836,1,6695,3977785,3977786,ack,0,3977786,,,,,,,4752.06,4752.060000028,4752.060000028,4760.912288077,4760.912288077,True,1,3977324,4760.233808077,released
129,2,8,1,23798,relay,8,3969878,1,0,0,4116615,4116617,4,1549,4118443,4118444,dack,0,4135196,3969879,dack,1073,,,False,4752.108815346,4918.829293688,4918.829293688,4920.981293632,4940.98129366,False,0,,,released
129,4,4,1,24567,local,,3970407,1,0,0,4159348,4159350,5,1867,4160504,4160505,ack,0,4160505,,,,,,,4752.5,4970.316292472,4970.316292472,4971.668292444,4971.668292444,True,1,4265397,5086.442811086,released
129,8,8,1,24568,local,,3970540,1,0,0,4086731,4086733,2,1109,4087056,4087057,dack,0,4103548,,,,,,,4752.56,4884.379295402,4884.379295402,4884.763295346,4904.763295374,False,0,,,released
129,8,8,1,24569,local,,3970594,1,0,0,4094857,4094859,2,1110,4096039,4096040,dack,0,4113458,,,,,,,4752.58,4894.480295402,4894.480295402,4895.722295346,4915.722295374,True,1,4544090,5402.303811086,released
129,2,8,1,23821,relay,8,3971370,1,0,0,4125171,4125173,4,1550,4125861,4125862,dack,0,4143054,3971371,dack,1074,,,False,4753.343815346,4929.515293688,4929.515293688,4930.484293632,4950.48429366,True,1,4402470,5242.754811086,released
129,8,8,1,24573,local,,3971556,1,0,0,4099752,4099754,2,1111,4101929,4101930,dack,1,4119998,,,,,,,4753.44,4900.148295402,4900.148295402,4903.132295346,4923.132295374,True,1,4545366,5403.486811086,released
129,3,3,1,24574,local,,3971717,1,0,0,3971725,3971727,1,6696,3977782,3977783,ack,0,3977783,,,,,,,4753.56,4753.560000028,4753.560000028,4760.912288077,4760.912288077,True,1,3977630,4760.779808077,released
129,3,3,1,24577,local,,3972307,1,0,0,3972315,3972317,1,6697,3979145,3979146,ack,0,3979146,,,,,,,4754.2,4754.200000028,4754.200000028,4762.199288077,4762.199288077,True,1,3979006,4762.066808077,released
129,3,3,1,24579,local,,3972646,1,0,0,3972654,3972656,1,6698,3979486,3979487,ack,0,3979487,,,,,,,4754.72,4754.720000028,4754.720000028,4762.654288077,4762.654288077,True,1,3979381,4762.508808077,released
129,5,5,1,24580,local,,3972834,1,0,0,4037076,4037078,1,2619,4054282,4054283,ack,0,4054283,,,,,,,4754.9,4827.267111114,4827.267111114,4846.520111086,4846.520111086,True,1,4053606,4845.123811086,released
129,5,5,1,24581,local,,3972880,1,0,0,4037083,4037085,1,2620,4054279,4054280,ack,0,4054280,,,,,,,4754.92,4827.267111114,4827.267111114,4846.520111086,4846.520111086,True,1,4053863,4845.669811086,released
129,5,4,1,23623,relay,4,3973691,1,0,0,4046252,4046254,1,2621,4054276,4054277,ack,0,4054277,3973693,ack,1799,,,False,4756.177812444,4837.069111114,4837.069111114,4846.520111086,4846.520111086,True,1,4054045,4846.059811086,released
129,4,2,1,23713,relay,2,3973983,1,0,0,4160514,4160516,5,1868,4161333,4161334,ack,0,4161334,3973985,dack,1493,,,False,4756.502813632,4971.668292472,4971.668292472,4972.357292444,4972.357292444,True,1,4212181,5028.709811086,released
129,2,2,1,24587,local,,3974253,1,0,0,4125178,4125180,4,1551,4126596,4126597,dack,0,4143736,,,,,,,4756.68,4929.515293688,4929.515293688,4931.173293632,4951.17329366,True,1,4409951,5250.346811086,released
129,4,4,1,24589,local,,3974653,1,0,0,4160521,4160523,5,1869,4167340,4167341,ack,1,4167341,,,,,,,4757.04,4971.668292472,4971.668292472,4978.194292444,4978.194292444,True,1,4218355,5036.431811086,released
129,3,3,1,24590,local,,3974948,1,0,0,3974956,3974958,1,6699,3979898,3979899,ack,0,3979899,,,,,,,4757.26,4757.260000028,4757.260000028,4763.096288077,4763.096288077,True,1,3979854,4763.028808077,released
129,3,3,1,24591,local,,3974976,1,0,0,3974984,3974986,1,6700,3980657,3980658,ack,0,3980658,,,,,,,4757.28,4757.280000028,4757.280000028,4763.707288077,4763.707288077,True,1,3980545,4763.613808077,released
129,3,3,1,24594,local,,3975819,1,0,0,3975827,3975829,1,6701,3990640,3990641,no_ack,2,3990641,,,,,,,4758.22,4758.220000028,4758.220000028,4774.443000028,4774.443000028,True,1,3992614,4776.574808077,released
129,3,3,1,24595,local,,3975839,1,0,0,3975847,3975849,1,6702,3982758,3982759,ack,0,3982759,,,,,,,4758.24,4758.240000028,4758.240000028,4766.450288077,4766.450288077,True,1,3982506,4766.226808077,released
129,5,4,1,23622,relay,4,3975857,1,0,0,4046259,4046261,1,2622,4055004,4055005,ack,0,4055005,3975859,ack,1798,,,False,4758.257812444,4837.069111114,4837.069111114,4847.352111086,4847.352111086,True,1,4054850,4847.164811086,released
129,2,7,1,23283,relay,8,3976472,1,0,0,4126406,4126408,4,1552,4127145,4127146,dack,0,4144186,3976474,dack,1076,,,False,4759.024815346,4930.997293688,4930.997293688,4931.641293632,4951.64129366,True,1,4413326,5253.700811086,released
129,3,3,1,24601,local,,3976923,1,0,0,3976931,3976933,1,6703,3983533,3983534,ack,0,3983534,,,,,,,4759.64,4759.640000028,4759.640000028,4767.230288077,4767.230288077,True,1,3983406,4767.149808077,released
129,3,3,1,24602,local,,3976965,1,0,0,3976973,3976975,1,6704,3984559,3984560,ack,0,3984560,,,,,,,4759.66,4759.660000028,4759.660000028,4768.335288077,4768.335288077,True,1,3984206,4767.929808077,released
129,3,3,1,24603,local,,3976983,1,0,0,3976991,3976993,1,6705,3984556,3984557,ack,0,3984557,,,,,,,4759.68,4759.680000028,4759.680000028,4768.335288077,4768.335288077,True,1,3984519,4768.267808077,released
129,3,3,1,24604,local,,3977033,1,0,0,3977041,3977043,1,6706,3985251,3985252,ack,0,3985252,,,,,,,4759.78,4759.780000028,4759.780000028,4769.024288077,4769.024288077,True,1,3984829,4768.683808077,released
129,5,8,1,22448,relay,4,3977094,1,0,0,4048286,4048288,1,2623,4060028,4060029,ack,0,4060029,3977095,ack,1806,,,False,4759.895812444,4839.253111114,4839.253111114,4853.345111086,4853.345111086,True,1,4059758,4852.936811086,released
129,3,3,1,24609,local,,3977509,1,0,0,3977795,3977797,1,6707,3985805,3985806,ack,0,3985806,,,,,,,4760.54,4760.912288105,4760.912288105,4769.700288077,4769.700288077,True,1,3985457,4769.281808077,released
129,3,3,1,24611,local,,3977806,1,0,0,3977814,3977816,1,6708,3985802,3985803,ack,0,3985803,,,,,,,4760.92,4760.920000028,4760.920000028,4769.700288077,4769.700288077,True,1,3985691,4769.619808077,released
129,3,3,1,24612,local,,3977837,1,0,0,3977845,3977847,1,6709,3986438,3986439,ack,0,3986439,,,,,,,4760.94,4760.940000028,4760.940000028,4770.311288077,4770.311288077,True,1,3986107,4770.048808077,released
129,3,3,1,24613,local,,3977855,1,0,0,3977863,3977865,1,6710,3987004,3987005,ack,0,3987005,,,,,,,4760.96,4760.960000028,4760.960000028,4771.000288077,4771.000288077,True,1,3986670,4770.620808077,released
129,8,7,1,24004,relay,7,3977917,1,0,0,4102127,4102129,2,1112,4105580,4105581,dack,1,4122981,3977919,dack,709,,,False,4761.039812442,4903.346295402,4903.346295402,4906.785295346,4926.785295374,True,1,4549360,5407.971811086,released
129,7,7,1,24615,local,,3978361,1,0,0,4073259,4073261,8,725,4074099,4074100,dack,0,4090410,,,,,,,4761.44,4867.752292498,4867.752292498,4868.669292442,4888.66929247,True,1,4642360,5514.480811086,released
129,5,2,1,22956,relay,4,3978398,1,0,0,4048293,4048295,1,2624,4060025,4060026,ack,0,4060026,3978399,ack,1805,,,False,4761.481812444,4839.253111114,4839.253111114,4853.345111086,4853.345111086,True,1,4059897,4853.209811086,released
129,5,2,1,22914,relay,4,3978916,1,0,0,4049561,4049563,1,2625,4060812,4060813,ack,0,4060813,3978917,ack,1802,,,False,4762.001812444,4840.605111114,4840.605111114,4854.307111086,4854.307111086,True,1,4060664,4854.184811086,released
129,3,3,1,24620,local,,3979156,1,0,0,3979164,3979166,1,6711,3987437,3987438,ack,0,3987438,,,,,,,4762.2,4762.200000028,4762.200000028,4771.455288077,4771.455288077,True,1,3987284,4771.309808077,released
129,3,3,1,24622,local,,3979496,1,0,0,3979504,3979506,1,6712,3988388,3988389,ack,0,3988389,,,,,,,4762.66,4762.660000028,4762.660000028,4772.316108077,4772.316108077,True,1,3987795,4771.816808077,released
129,5,8,1,22409,relay,4,3979533,1,0,0,4050741,4050743,1,2626,4064623,4064624,ack,0,4064624,3979534,ack,1807,,,False,4762.703812444,4841.944111114,4841.944111114,4858.259111086,4858.259111086,True,1,4064359,4857.889811086,released
129,5,7,1,21680,relay,4,3979793,1,0,0,4053430,4053432,1,2627,4072795,4072796,no_ack,2,4072796,3979794,ack,1803,,,False,4763.002812444,4844.830111114,4844.830111114,4867.211000028,4867.211000028,True,1,4078017,4873.840811086,released
129,3,3,1,24626,local,,3980000,1,0,0,3980008,3980010,1,6713,3989246,3989247,ack,0,3989247,,,,,,,4763.1,4763.100000028,4763.100000028,4773.083108077,4773.083108077,True,1,3988853,4772.687808077,released
129,8,7,1,24078,relay,7,3980029,1,0,0,4102788,4102790,2,1113,4103756,4103757,dack,0,4121404,3980031,dack,710,,,False,4763.132812442,4904.061295402,4904.061295402,4904.913295346,4924.913295374,True,1,4550632,5409.492811086,released
129,7,7,1,24628,local,,3980318,1,0,0,4078445,4078447,8,726,4079047,4079048,dack,0,4095227,,,,,,,4763.4,4874.356292498,4874.356292498,4875.026292442,4895.02629247,False,0,,,released
129,8,8,1,24629,local,,3980322,1,0,0,4103552,4103554,2,1114,4104358,4104359,dack,0,4121972,,,,,,,4763.4,4904.763295402,4904.763295402,4905.550295346,4925.550295374,True,1,4549653,5408.491811086,released
129,5,7,1,21790,relay,4,3980402,1,0,0,4053437,4053439,1,2628,4066123,4066124,ack,0,4066124,3980403,ack,1808,,,False,4763.457812444,4844.830111114,4844.830111114,4859.923111086,4859.923111086,True,1,4065454,4859.137811086,released
129,5,8,1,22454,relay,4,3980602,1,0,0,4054289,4054291,1,2629,4066120,4066121,ack,0,4066121,3980603,ack,1809,,,False,4763.704812444,4846.520111114,4846.520111114,4859.923111086,4859.923111086,True,1,4065630,4859.397811086,released
129,3,3,1,24633,local,,3980667,1,0,0,3980680,3980682,1,6714,3989642,3989643,ack,0,3989643,,,,,,,4763.72,4763.720000028,4763.720000028,4773.486108077,4773.486108077,True,1,3989531,4773.363808077,released
129,5,8,1,22441,relay,4,3980927,1,0,0,4054296,4054298,1,2630,4066117,4066118,ack,0,4066118,3980928,ack,1810,,,False,4764.068812444,4846.520111114,4846.520111114,4859.923111086,4859.923111086,True,1,4065906,4859.709811086,released
129,3,3,1,24637,local,,3981715,1,0,0,3981723,3981725,1,6715,3990916,3990917,ack,0,3990917,,,,,,,4765.0,4765.000000028,4765.000000028,4774.695108077,4774.695108077,True,1,3990147,4773.909808077,released
129,3,3,1,24638,local,,3981733,1,0,0,3981741,3981743,1,6716,3990913,3990914,ack,0,3990914,,,,,,,4765.02,4765.020000028,4765.020000028,4774.695108077,4774.695108077,True,1,3990477,4774.260808077,released
129,5,4,1,23824,relay,4,3982119,1,0,0,4054303,4054305,1,2631,4075781,4075782,no_ack,2,4075782,3982120,ack,1813,,,False,4765.602812444,4846.520111114,4846.520111114,4870.994000028,4870.994000028,True,1,4079268,4875.283811086,released
129,4,4,1,24641,local,,3982618,1,0,0,4160528,4160530,5,1870,4165005,4165006,ack,0,4165006,,,,,,,4766.3,4971.668292472,4971.668292472,4975.633292444,4975.633292444,True,1,4213211,5030.113811086,released
129,3,3,1,24642,local,,3982768,1,0,0,3982776,3982778,1,6717,3991897,3991898,ack,0,3991898,,,,,,,4766.46,4766.460000028,4766.460000028,4775.787108077,4775.787108077,True,1,3991620,4775.365808077,released
129,5,8,1,22471,relay,4,3982835,1,0,0,4054310,4054312,1,2632,4076454,4076455,no_ack,2,4076455,3982836,ack,1815,,,False,4766.577812444,4846.520111114,4846.520111114,4872.021000028,4872.021000028,True,1,4082113,4878.325811086,released
129,4,8,1,22995,relay,2,3983285,1,0,0,4161340,4161342,5,1871,4165987,4165988,ack,0,4165988,3983287,ack,1494,,,False,4767.032813632,4972.357292472,4972.357292472,4976.673292444,4976.673292444,True,1,4270588,5092.968811086,released
129,3,3,1,24646,local,,3983544,1,0,0,3983552,3983554,1,6718,3992817,3992818,ack,0,3992818,,,,,,,4767.24,4767.240000028,4767.240000028,4776.736108077,4776.736108077,True,1,3992262,4776.184808077,released
129,4,7,1,22574,relay,2,3984005,1,0,0,4165012,4165014,5,1872,4175260,4175261,no_ack,2,4175261,3984006,ack,1495,,,False,4767.773813632,4975.633292472,4975.633292472,4987.147000028,4987.147000028,False,0,,,released
129,3,3,1,24650,local,,3984570,1,0,0,3984578,3984580,1,6719,3993354,3993355,ack,0,3993355,,,,,,,4768.34,4768.340000028,4768.340000028,4777.360108077,4777.360108077,True,1,3993123,4777.107808077,released
129,4,8,1,23014,relay,2,3984589,1,0,0,4165994,4165996,5,1873,4175698,4175699,no_ack,2,4175699,3984590,ack,1496,,,False,4768.358813632,4976.673292472,4976.673292472,4987.823000028,4987.823000028,False,0,,,released
129,3,3,1,24652,local,,3984654,1,0,0,3984662,3984664,1,6720,3994376,3994377,ack,0,3994377,,,,,,,4768.36,4768.360000028,4768.360000028,4778.647108077,4778.647108077,True,1,3993852,4777.913808077,released
129,4,8,1,23118,relay,2,3984857,1,0,0,4166001,4166003,5,1874,4176479,4176480,ack,2,4176480,3984858,ack,1497,,,False,4768.722813632,4976.673292472,4976.673292472,4988.828292444,4988.828292444,True,1,4244490,5064.160811086,released
129,3,3,1,24655,local,,3985276,1,0,0,3985284,3985286,1,6721,3994373,3994374,ack,0,3994374,,,,,,,4769.04,4769.040000028,4769.040000028,4778.647108077,4778.647108077,True,1,3994244,4778.511808077,released
129,3,3,1,24658,local,,3985819,1,0,0,3985827,3985829,1,6722,3995021,3995022,ack,0,3995022,,,,,,,4769.72,4769.720000028,4769.720000028,4779.372288077,4779.372288077,True,1,3994932,4779.252808077,released
129,4,7,1,22504,relay,2,3985835,1,0,0,4167347,4167349,5,1875,4170117,4170118,ack,0,4170118,3985836,dack,1498,,,False,4769.723813632,4978.194292472,4978.194292472,4980.833292444,4980.833292444,True,1,4225274,5043.126811086,released
129,3,3,1,24660,local,,3985912,1,0,0,3985920,3985922,1,6723,3995437,3995438,ack,0,3995438,,,,,,,4769.74,4769.740000028,4769.740000028,4779.853288077,4779.853288077,True,1,3995388,4779.785808077,released
129,4,7,1,22586,relay,2,3986177,1,0,0,4170124,4170126,5,1876,4171531,4171532,ack,0,4171532,3986178,dack,1499,,,False,4770.152813632,4980.833292472,4980.833292472,4982.575292444,4982.575292444,True,1,4238524,5058.622811086,released
129,3,3,1,24663,local,,3986448,1,0,0,3986456,3986458,1,6724,3995877,3995878,ack,0,3995878,,,,,,,4770.32,4770.320000028,4770.320000028,4780.412288077,4780.412288077,True,1,3995825,4780.344808077,released
129,8,7,1,24093,relay,7,3986559,1,0,0,4113462,4113464,2,1115,4115956,4115957,dack,0,4132696,3986561,dack,711,,,False,4770.529812442,4915.722295402,4915.722295402,4918.238295346,4938.238295374,True,1,4572453,5437.091811086,released
129,7,7,1,24666,local,,3986876,1,0,0,4090057,4090059,8,727,4090643,4090644,dack,0,4107177,,,,,,,4770.86,4888.266292498,4888.266292498,4888.884292442,4908.88429247,False,0,,,released
129,3,3,1,24667,local,,3987019,1,0,0,3987027,3987029,1,6725,3996559,3996560,ack,0,3996560,,,,,,,4771.02,4771.020000028,4771.020000028,4781.244288077,4781.244288077,True,1,3996407,4781.020808077,released
129,4,8,1,23120,relay,2,3987347,1,0,0,4171538,4171540,5,1877,4176476,4176477,ack,2,4176477,3987348,ack,1501,,,False,4771.426813632,4982.575292472,4982.575292472,4988.828292444,4988.828292444,True,1,4292883,5118.565811086,released
129,3,3,1,24670,local,,3987447,1,0,0,3987455,3987457,1,6726,3997162,3997163,ack,0,3997163,,,,,,,4771.46,4771.460000028,4771.460000028,4781.881288077,4781.881288077,True,1,3996982,4781.722808077,released
129,4,2,1,23856,relay,2,3987963,1,0,0,4176486,4176488,5,1878,4179492,4179493,ack,1,4179493,3987964,dack,1502,,,False,4772.037813632,4988.828292472,4988.828292472,4992.221292444,4992.221292444,True,1,4258344,5079.305811086,released
129,2,2,1,24674,local,,3988244,1,0,0,4127772,4127774,4,1553,4131764,4131765,dack,2,4166647,,,,,,,4772.24,4932.284293688,4932.284293688,4937.452293632,4977.45229366,False,0,,,released
129,3,3,1,24675,local,,3988454,1,0,0,3988462,3988464,1,6727,3997563,3997564,ack,0,3997564,,,,,,,4772.32,4772.320000028,4772.320000028,4782.232288077,4782.232288077,True,1,3997495,4782.151808077,released
129,4,2,1,23861,relay,2,3988937,1,0,0,4176493,4176495,5,1879,4179489,4179490,ack,1,4179490,3988938,dack,1503,,,False,4772.869813632,4988.828292472,4988.828292472,4992.221292444,4992.221292444,True,1,4258910,5080.085811086,released
129,2,2,1,24678,local,,3989107,1,0,0,4135201,4135203,4,1554,4135642,4135643,dack,0,4151978,,,,,,,4772.96,4940.981293688,4940.981293688,4941.443293632,4961.44329366,True,1,4414692,5255.338811086,released
129,3,3,1,24680,local,,3989314,1,0,0,3989322,3989324,1,6728,3998285,3998286,ack,0,3998286,,,,,,,4773.1,4773.100000028,4773.100000028,4783.184108077,4783.184108077,True,1,3998187,4783.048808077,released
129,4,8,1,23131,relay,2,3989389,1,0,0,4179499,4179501,5,1880,4181197,4181198,ack,0,4181198,3989390,ack,1500,,,False,4773.246813632,4992.221292472,4992.221292472,4994.210292444,4994.210292444,True,1,4260109,5081.281811086,released
129,3,3,1,24683,local,,3989701,1,0,0,3989709,3989711,1,6729,3998970,3998971,ack,0,3998971,,,,,,,4773.5,4773.500000028,4773.500000028,4783.912108077,4783.912108077,True,1,3998691,4783.542808077,released
129,2,7,1,23309,relay,8,3989759,1,0,0,4135208,4135210,4,1555,4136209,4136210,dack,0,4152322,3989761,dack,1077,,,False,4773.571815346,4940.981293688,4940.981293688,4942.015293632,4962.01529366,True,1,4415593,5256.781811086,released
129,2,7,1,23317,relay,8,3990543,1,0,0,4143058,4143060,4,1556,4143581,4143582,dack,0,4159950,3990544,dack,1078,,,False,4774.377815346,4950.484293688,4950.484293688,4951.037293632,4971.03729366,True,1,4415974,5257.301811086,released
129,3,3,1,24688,local,,3990649,1,0,0,3990657,3990659,1,6730,4000177,4000178,ack,0,4000178,,,,,,,4774.46,4774.460000028,4774.460000028,4784.874108077,4784.874108077,True,1,3999417,4784.231808077,released
129,3,3,1,24690,local,,3990971,1,0,0,3990979,3990981,1,6731,4000174,4000175,ack,0,4000175,,,,,,,4774.7,4774.700000028,4774.700000028,4784.874108077,4784.874108077,True,1,3999915,4784.595808077,released
129,3,3,1,24691,local,,3990999,1,0,0,3991007,3991009,1,6732,4001157,4001158,ack,0,4001158,,,,,,,4774.72,4774.720000028,4774.720000028,4786.408108077,4786.408108077,True,1,4000676,4785.531808077,released
129,2,8,1,23902,relay,8,3991187,1,0,0,4143740,4143742,4,1557,4146779,4146780,dack,1,4163718,3991188,ack,1079,,,False,4774.975815346,4951.173293688,4951.173293688,4954.326293632,4974.32629366,True,1,4427942,5272.082811086,released
129,8,8,1,24693,local,,3991550,1,0,0,4120002,4120004,2,1116,4120542,4120543,dack,0,4137759,,,,,,,4775.32,4923.132295402,4923.132295402,4923.867295346,4943.867295374,True,1,4554495,5414.198811086,released
129,2,8,1,23928,relay,8,3991713,1,0,0,4144190,4144192,4,1558,4144668,4144669,dack,0,4161027,3991714,dack,1080,,,False,4775.586815346,4951.641293688,4951.641293688,4952.116293632,4972.11629366,True,1,4419563,5261.240811086,released
129,3,3,1,24697,local,,3991909,1,0,0,3991917,3991919,1,6733,4001154,4001155,ack,0,4001155,,,,,,,4775.8,4775.800000028,4775.800000028,4786.408108077,4786.408108077,True,1,4000988,4786.051808077,released
129,5,4,1,23809,relay,4,3991961,1,0,0,4055011,4055013,1,2633,4070393,4070394,ack,0,4070394,3991963,ack,1811,,,False,4775.885812444,4847.352111114,4847.352111114,4864.395111086,4864.395111086,True,1,4069732,4863.622811086,released
129,8,8,1,24699,local,,3992156,1,0,0,4121408,4121410,2,1117,4122148,4122149,dack,0,4138893,,,,,,,4776.04,4924.913295402,4924.913295402,4925.765295346,4945.765295374,True,1,4570805,5434.985811086,released
129,4,4,1,24701,local,,3992437,1,0,0,4179506,4179508,5,1881,4184149,4184150,ack,1,4184150,,,,,,,4776.32,4992.221292472,4992.221292472,4997.499292444,4997.499292444,True,1,4268054,5089.900811086,released
129,3,3,1,24703,local,,3992873,1,0,0,3992881,3992883,1,6734,4001848,4001849,ack,0,4001849,,,,,,,4776.74,4776.740000028,4776.740000028,4787.071108077,4787.071108077,True,1,4001651,4786.961808077,released
129,5,8,1,22570,relay,4,3993016,1,0,0,4060035,4060037,1,2634,4070390,4070391,ack,0,4070391,3993017,ack,1817,,,False,4777.016812444,4853.345111114,4853.345111114,4864.395111086,4864.395111086,True,1,4070225,4864.220811086,released
129,3,3,1,24706,local,,3993414,1,0,0,3993422,3993424,1,6735,4002496,4002497,ack,0,4002497,,,,,,,4777.38,4777.380000028,4777.380000028,4788.046108077,4788.046108077,True,1,4002398,4787.884808077,released
129,5,2,1,23154,relay,4,3994140,1,0,0,4060042,4060044,1,2635,4080748,4080749,no_ack,2,4080749,3994141,ack,1818,,,False,4778.420812444,4853.345111114,4853.345111114,4877.039000028,4877.039000028,True,1,4084135,4880.990811086,released
129,3,3,1,24710,local,,3994439,1,0,0,3994447,3994449,1,6736,4003122,4003123,ack,0,4003123,,,,,,,4778.66,4778.660000028,4778.660000028,4788.758288077,4788.758288077,True,1,4003070,4788.677808077,released
129,3,3,1,24711,local,,3994460,1,0,0,3994468,3994470,1,6737,4003892,4003893,ack,0,4003893,,,,,,,4778.68,4778.680000028,4778.680000028,4789.681288077,4789.681288077,True,1,4003575,4789.262808077,released
129,5,2,1,23167,relay,4,3994806,1,0,0,4060049,4060051,1,2636,4071798,4071799,ack,0,4071799,3994807,ack,1819,,,False,4779.122812444,4853.345111114,4853.345111114,4865.942111086,4865.942111086,True,1,4071410,4865.455811086,released
129,3,3,1,24714,local,,3995032,1,0,0,3995040,3995042,1,6738,4003889,4003890,ack,0,4003890,,,,,,,4779.38,4779.380000028,4779.380000028,4789.681288077,4789.681288077,True,1,4003833,4789.613808077,released
129,4,8,1,23135,relay,2,3995151,1,0,0,4181204,4181206,5,1882,4191820,4191821,no_ack,2,4191821,3995153,ack,1505,,,False,4779.564813632,4994.210292472,4994.210292472,5005.503000028,5005.503000028,False,0,,,released
129,3,3,1,24717,local,,3995448,1,0,0,3995456,3995458,1,6739,4004649,4004650,ack,0,4004650,,,,,,,4779.86,4779.860000028,4779.860000028,4790.656288077,4790.656288077,True,1,4004474,4790.484808077,released
